"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"nhr-168",0.290108921957344,0.648188895920772,0.101,0.07,1
"kin-14",0.290139530713259,1.59644528658182,0.067,0.044,1
"nhr-179",0.290280197991048,-0.225213054240917,0.09,0.133,1
"mrp-8",0.290635807183511,-1.24891814842204,0.022,0.047,1
"nlp-12",0.290670103278889,-1.09347121236674,0.011,0.031,1
"math-4",0.290947555544656,0.523978800514973,0.337,0.286,1
"glb-1",0.291235168654151,-0.173211149828788,0.202,0.258,1
"nhr-117",0.291492783612561,1.13935530707319,0.225,0.188,1
"Y45G5AM.3",0.291778169958668,-0.250116401595731,0.225,0.288,1
"Y105E8A.14",0.292220140102361,0.588114993386136,0.056,0.092,1
"cest-17",0.292362654633615,-0.569008894090696,0.494,0.543,1
"nifk-1",0.29245425754534,0.163071829176831,0.438,0.545,1
"ugt-47",0.292554972190562,-0.752824172871768,0.011,0.031,1
"M176.5",0.292554972190562,-0.413390843820614,0.011,0.031,1
"test-1",0.292855833390883,0.498388934744095,0.18,0.141,1
"ufbp-1",0.293050211246647,0.153289999793898,0.427,0.545,1
"dao-5",0.293226086629024,-0.364459035176456,0.708,0.784,1
"F53A2.9",0.293413827555102,1.22330615094489,0.101,0.072,1
"F49C12.15",0.293500477818457,-0.148155804330996,0.011,0.031,1
"Y47H10A.2",0.293500477818457,-0.17886162175988,0.011,0.031,1
"F54A3.6",0.293732693720036,-0.218733905022269,0.18,0.243,1
"rft-1",0.293749600471876,-0.780976556794152,0.157,0.204,1
"gcy-31",0.29386593718721,1.22199562720531,0.067,0.044,1
"dtmk-1",0.294077272440313,-0.32254024704328,0.157,0.208,1
"rpl-32",0.294126800735659,-0.106698251034558,0.921,0.995,1
"tftc-5",0.294404262136921,0.398456581651709,0.09,0.134,1
"nhr-202",0.294551172490236,2.81638301663163,0.034,0.063,1
"bre-4",0.294642504998683,1.24155979861206,0.169,0.131,1
"sas-7",0.294715642238882,0.734168587368094,0.18,0.239,1
"cdc-48.3",0.294925523218418,-0.311555746512365,0.169,0.223,1
"gck-3",0.295028647533594,0.350791889197542,0.315,0.396,1
"C09E7.4",0.295250680560779,1.04235210738323,0.225,0.192,1
"ogt-1",0.29534712419762,-0.118687093504597,0.652,0.724,1
"nxf-2",0.295388905537835,-0.567711397987286,0.045,0.075,1
"cal-1",0.295661743379312,-0.556024700656663,0,0.012,1
"mec-1",0.295661743379312,-0.556218250895,0,0.012,1
"mom-2",0.295661743379312,0.328715003833897,0,0.012,1
"nas-31",0.295661743379312,0.297816710003053,0,0.012,1
"pqn-31",0.295661743379312,0.114920422756836,0,0.012,1
"srg-45",0.295661743379312,0.194091114297192,0,0.012,1
"srh-136",0.295661743379312,0.331182865932337,0,0.012,1
"srr-10",0.295661743379312,-0.621360486369739,0,0.012,1
"str-31",0.295661743379312,0.181960229629236,0,0.012,1
"tbb-6",0.295661743379312,0.181610413189013,0,0.012,1
"kcnl-1",0.295661743379312,0.377951011029986,0,0.012,1
"C27A7.6",0.295661743379312,0.242249082218516,0,0.012,1
"clec-264",0.295661743379312,0.436262416075447,0,0.012,1
"fbxa-185",0.295661743379312,0.774438681832885,0,0.012,1
"klf-2",0.295661743379312,-0.825839941344022,0,0.012,1
"F53F8.3",0.295661743379312,0.480632136437614,0,0.012,1
"fbxb-62",0.295661743379312,0.468497227854244,0,0.012,1
"del-6",0.295661743379312,0.487562793221884,0,0.012,1
"Y42A5A.1",0.295661743379312,-0.356578560513954,0,0.012,1
"B0507.4",0.295661743379312,0.608624653877921,0,0.012,1
"nhr-172",0.295661743379312,-0.586478494301226,0,0.012,1
"F21C10.7",0.295661743379312,-0.653869344956756,0,0.012,1
"F29G9.1",0.295661743379312,-0.410229816725778,0,0.012,1
"oac-24",0.295661743379312,0.536351049898994,0,0.012,1
"oac-31",0.295661743379312,-0.9055929855742,0,0.012,1
"R05D8.9",0.295661743379312,0.573734465043621,0,0.012,1
"nhr-227",0.295661743379312,-0.550743740947057,0,0.012,1
"Y75B7B.1",0.295661743379312,0.157801731848498,0,0.012,1
"T05E12.9",0.295661743379312,-1.2074066980595,0,0.012,1
"C45B11.8",0.295661743379312,0.642098082674505,0,0.012,1
"R02D5.10",0.295661743379312,0.684592783026061,0,0.012,1
"C32C4.16",0.295661743379312,0.313742909379443,0,0.012,1
"Y38A10A.11",0.295661743379312,0.41276379239044,0,0.012,1
"W02H5.19",0.295661743379312,0.414503311071857,0,0.012,1
"aqp-8",0.295661743379312,-0.763267916831308,0,0.012,1
"hsp-43",0.295661743379312,-0.865754740546934,0,0.012,1
"pes-8",0.295661743379312,0.213874406122502,0,0.012,1
"unc-96",0.295661743379312,0.255027839967815,0,0.012,1
"F09B12.5",0.295661743379312,0.701786617330464,0,0.012,1
"phf-31",0.295661743379312,-0.132421042919079,0,0.012,1
"F16B12.7",0.295661743379312,0.123563590476291,0,0.012,1
"AH9.1",0.295661743379312,-1.1828258543957,0,0.012,1
"nlp-61",0.295661743379312,0.143702394433111,0,0.012,1
"fbxa-190",0.295661743379312,0.246117443310119,0,0.012,1
"hst-3.2",0.295661743379312,-0.959673000760745,0,0.012,1
"gcy-18",0.295661743379312,-0.914051262581262,0,0.012,1
"F38A1.6",0.295661743379312,0.631941838972044,0,0.012,1
"K08E4.3",0.295661743379312,-0.309727806783352,0,0.012,1
"ttr-16",0.295661743379312,-1.79554401316199,0,0.012,1
"srt-47",0.295661743379312,-0.648219820356901,0,0.012,1
"Y57G11C.31",0.295661743379312,-0.100493595971333,0,0.012,1
"Y116A8C.33",0.295661743379312,-2.95998972768262,0,0.012,1
"ZK792.4",0.295661743379312,-0.220749454944986,0,0.012,1
"tctn-1",0.295661743379312,0.467727549265779,0,0.012,1
"K08D10.11",0.295661743379312,0.43941760106452,0,0.012,1
"nsy-4",0.295661743379312,-0.62390430209363,0,0.012,1
"Y69A2AR.31",0.295661743379312,0.294029339088127,0,0.012,1
"madf-9",0.295661743379312,0.141078824021194,0,0.012,1
"C30H6.12",0.295661743379312,0.2686299341453,0,0.012,1
"F07C6.6",0.295661743379312,-0.405316903164332,0,0.012,1
"F55F10.3",0.295661743379312,0.436559303543231,0,0.012,1
"B0273.115",0.295661743379312,0.500696310008846,0,0.012,1
"cwn-1",0.295661743379312,-0.243511741871964,0,0.012,1
"gst-30",0.295661743379312,0.194872254839611,0,0.012,1
"C05D12.1",0.295661743379312,0.29848054146917,0,0.012,1
"F42G4.5",0.295661743379312,-0.668246349819063,0,0.012,1
"F46C5.6",0.295661743379312,0.646019491349419,0,0.012,1
"F46C5.10",0.295661743379312,-0.763298836893392,0,0.012,1
"sdz-26",0.295661743379312,-0.485788879228905,0,0.012,1
"arrd-14",0.295661743379312,-0.314232471037653,0,0.012,1
"W07A12.4",0.295661743379312,-0.865601708991049,0,0.012,1
"sre-48",0.295661743379312,-0.841074048692376,0,0.012,1
"B0228.1",0.295661743379312,0.318602111912888,0,0.012,1
"C33C12.4",0.295661743379312,0.675784148027144,0,0.012,1
"C52E2.2",0.295661743379312,0.526830444940191,0,0.012,1
"D1022.3",0.295661743379312,0.397811668259898,0,0.012,1
"cbs-2",0.295661743379312,0.240377681781736,0,0.012,1
"H41C03.1",0.295661743379312,-0.119800131446024,0,0.012,1
"btb-11",0.295661743379312,0.250856090571608,0,0.012,1
"fbxb-15",0.295661743379312,0.217252047884797,0,0.012,1
"F58F12.4",0.295661743379312,0.453933290602887,0,0.012,1
"ZC239.22",0.295661743379312,0.454623767499551,0,0.012,1
"C34C6.10",0.295661743379312,-0.24036969923226,0,0.012,1
"unc-89",0.295661743379312,-1.67043516790369,0,0.012,1
"clec-101",0.295661743379312,-0.440419626642773,0,0.012,1
"T05F1.2",0.295661743379312,0.737637601642088,0,0.012,1
"W08E3.4",0.295661743379312,0.490508912754766,0,0.012,1
"fbxb-101",0.295661743379312,-0.880914945976403,0,0.012,1
"C34B2.3",0.295661743379312,-1.16963136935259,0,0.012,1
"D2092.4",0.295661743379312,-0.330177527826484,0,0.012,1
"syp-6",0.295661743379312,-0.120134602593734,0,0.012,1
"T05E7.4",0.295661743379312,0.152607558932882,0,0.012,1
"T28F2.1",0.295661743379312,-1.12426989964844,0,0.012,1
"W03F11.5",0.295661743379312,0.139762865401436,0,0.012,1
"spe-47",0.295661743379312,0.114337843472887,0,0.012,1
"deps-1",0.295661743379312,0.38362466901026,0,0.012,1
"tmem-107",0.295661743379312,0.36691563025751,0,0.012,1
"Y71G12B.32",0.295661743379312,0.328513227350552,0,0.012,1
"Y52B11A.19",0.295661743379312,0.23878394715967,0,0.012,1
"glp-1",0.295661743379312,0.129029207974351,0,0.012,1
"ncx-6",0.295661743379312,0.471836760279106,0,0.012,1
"C05B5.8",0.295661743379312,-0.383623264347953,0,0.012,1
"C07A9.10",0.295661743379312,0.343116202177596,0,0.012,1
"C48B4.7",0.295661743379312,-0.272934240415323,0,0.012,1
"Y111B2A.1",0.295661743379312,0.488901542486656,0,0.012,1
"fbxa-30",0.295661743379312,0.14174102597295,0,0.012,1
"C06G4.4",0.295661743379312,0.918902210357126,0,0.012,1
"F40G9.14",0.295661743379312,0.47593310965267,0,0.012,1
"sdz-21",0.295661743379312,0.485184781352639,0,0.012,1
"Y53G8AR.1",0.295661743379312,0.467398742729936,0,0.012,1
"R01H2.7",0.295661743379312,-0.541835023571591,0,0.012,1
"F02A9.7",0.295661743379312,-0.54014046184626,0,0.012,1
"C14B1.12",0.295661743379312,0.461880838683097,0,0.012,1
"Y48A6C.8",0.295661743379312,0.240502741608231,0,0.012,1
"clp-2",0.296037196476624,-0.327320272870607,0.124,0.169,1
"ced-12",0.296109346292115,0.873246257361768,0.337,0.311,1
"F22F4.9",0.296349284426832,-0.467776154357094,0.011,0.031,1
"Y45G12B.2",0.296550746422053,0.178796256540936,0.303,0.38,1
"nol-58",0.296575644969651,-0.176976343006804,0.708,0.838,1
"twk-13",0.296688165912022,3.49049052400463,0.034,0.017,1
"fkb-3",0.296815039182479,-1.60569112226007,0.022,0.047,1
"fbxa-153",0.2968627474037,-0.411494799421143,0.146,0.201,1
"C29G2.3",0.296870075573537,-0.923246623074162,0.067,0.044,1
"abhd-5.1",0.297007040485405,0.704489034323352,0.382,0.346,1
"Y105C5A.1272",0.297230912703961,1.32486903847199,0.09,0.063,1
"R04D3.4",0.29730298450727,0.26741134621174,0.011,0.031,1
"set-18",0.29730298450727,0.34211198872198,0.011,0.031,1
"mig-32",0.297720471703131,-0.166440747635834,0.09,0.134,1
"glr-6",0.297767040622971,0.36735838517986,0.112,0.08,1
"D2024.1",0.297837005953742,1.52960806274111,0.034,0.017,1
"C02F5.14",0.297926408072221,-0.230354962821328,0.034,0.063,1
"pigo-1",0.297958531043452,1.10788383148927,0.079,0.115,1
"Y62F5A.9",0.298373476733778,-0.350444516047323,0.022,0.047,1
"evl-18",0.298847688839273,-1.12343893332531,0.034,0.061,1
"atg-4.1",0.298975392421159,0.937497707768135,0.348,0.421,1
"T24E12.12",0.298988814524444,1.53404261358986,0.034,0.017,1
"nhr-92",0.298994927697916,-0.215133186963476,0.236,0.298,1
"pals-27",0.299216533655512,2.3446453592632,0.045,0.026,1
"dnj-3",0.299283709257132,-0.872182520118896,0.034,0.063,1
"mog-2",0.299439673288478,-0.252601554442066,0.18,0.236,1
"ZK418.5",0.2995527190287,0.151231265559341,0.562,0.698,1
"T07H8.11",0.29982648078451,0.457172423523804,0.236,0.318,1
"ints-13",0.299915526231639,-0.236876430272067,0.09,0.131,1
"tag-325",0.300108439200883,0.923861433941411,0.371,0.346,1
"W02D7.8",0.300143592199302,1.83130002294516,0.034,0.017,1
"odr-2",0.300224532588956,-0.665622548997227,0.034,0.061,1
"T08B2.15",0.300277844307811,-0.749069033011339,0.067,0.101,1
"ept-1",0.300357001392325,0.276587465542056,0.517,0.529,1
"degt-1",0.300721361594098,-0.404670368222811,0.022,0.047,1
"T02H6.1",0.300864352997439,-0.284522123261952,0.303,0.37,1
"lin-28",0.301018643575413,-0.254369327764487,0.539,0.632,1
"mlt-4",0.301301339518439,1.51918292328979,0.034,0.017,1
"ZC434.4",0.301468356174403,0.160501263228651,0.337,0.422,1
"unc-14",0.30181515283215,0.746591795560051,0.472,0.459,1
"ulp-2",0.301975323023508,1.98874818654535,0.112,0.159,1
"thoc-3",0.302234193003141,-0.610674606023812,0.045,0.075,1
"F29B9.5",0.302388149826773,0.567364482489017,0.124,0.089,1
"T08A9.13",0.302495176276453,1.68835100361493,0.169,0.133,1
"mrps-18B",0.302577747548323,-0.214597661266971,0.483,0.586,1
"nhr-203",0.302627711252702,0.484700284974805,0.236,0.202,1
"cgt-1",0.302835180964158,0.412982711780551,0.685,0.677,1
"gtf-2A2",0.302953085729217,-0.278458029693808,0.247,0.309,1
"C18D11.3",0.303075536723934,-0.242787385886522,0.247,0.311,1
"Y73C8B.2",0.303081524690162,-0.417727032070684,0.022,0.047,1
"F14E5.1",0.303488118359009,1.04832731269878,0.067,0.106,1
"akt-1",0.303495468613317,0.231657085002326,0.449,0.571,1
"ndx-4",0.303583947333278,-0.135643697331413,0.18,0.241,1
"dyf-3",0.303625745074193,1.3845868066649,0.034,0.017,1
"sbsp-1",0.303685115998033,1.29233538329972,0.034,0.061,1
"nhr-230",0.303845887189196,2.24891838902031,0.056,0.035,1
"snx-27",0.303949088943744,0.702593719419382,0.146,0.197,1
"rpl-14",0.304242000523395,-0.103783560240985,0.921,0.977,1
"aipr-1",0.304659185137275,1.55631455255538,0.169,0.136,1
"set-5",0.304661750199864,0.685223241793054,0.022,0.047,1
"ife-3",0.304775928688278,-0.69885000527091,0.067,0.099,1
"unc-7",0.304792404214906,0.440428767550529,0.034,0.017,1
"B0261.7",0.304792404214906,0.208114965702032,0.034,0.017,1
"ttr-2",0.304792404214906,1.17582526258925,0.034,0.017,1
"Y38F1A.1",0.304883470342384,-0.156222202384296,0.112,0.159,1
"hint-1",0.304913532343003,-0.162961446372472,0.315,0.398,1
"F55A12.2",0.305470157052625,0.662715377134655,0.079,0.117,1
"elo-9",0.305497787032751,0.851981613103863,0.393,0.384,1
"T22F3.2",0.305715495013382,-0.118589518530515,0.236,0.304,1
"sut-1",0.305733066429821,0.265993427464218,0.225,0.284,1
"F59B1.10",0.305978552337486,1.28699548804943,0.045,0.026,1
"Y38H8A.7",0.305978552337486,2.09786491371219,0.045,0.026,1
"ZC247.1",0.306012124914184,-1.01650875796705,0.045,0.075,1
"cic-1",0.306018504454236,-0.542618195543122,0.213,0.265,1
"pisy-1",0.30618930961327,0.110043881419201,0.449,0.534,1
"nhr-63",0.306275234627428,0.488471388043606,0.169,0.229,1
"coq-4",0.306420973097038,1.81275317245721,0.067,0.105,1
"lrk-1",0.306841105336331,1.18134747080119,0.18,0.243,1
